"Time","Package Joules Consumed"
2023-12-06 15:00:36,8.32
2023-12-06 15:00:38,8.48
2023-12-06 15:00:40,8.43
2023-12-06 15:00:42,8.57
2023-12-06 15:00:44,7.76
2023-12-06 15:00:46,8.23
2023-12-06 15:00:48,8.18
2023-12-06 15:00:50,8.26
2023-12-06 15:00:52,8.19
2023-12-06 15:00:54,8.24
2023-12-06 15:00:56,8.36
2023-12-06 15:00:58,8.16
2023-12-06 15:01:00,8.48
2023-12-06 15:01:02,8.41
2023-12-06 15:01:04,8.76
2023-12-06 15:01:06,9.15
2023-12-06 15:01:08,9.32
2023-12-06 15:01:10,9.29
2023-12-06 15:01:12,9.46
2023-12-06 15:01:14,9.57
2023-12-06 15:01:16,9.83
2023-12-06 15:01:18,9.44
2023-12-06 15:01:20,8.95
2023-12-06 15:01:22,8.35
2023-12-06 15:01:24,8.08
2023-12-06 15:01:26,8.47
2023-12-06 15:01:28,8.78
2023-12-06 15:01:30,8.51
2023-12-06 15:01:32,8.53
2023-12-06 15:01:34,8.69
2023-12-06 15:01:36,8.52
2023-12-06 15:01:38,8.77
2023-12-06 15:01:40,8.85
2023-12-06 15:01:42,9.37
2023-12-06 15:01:44,9.23
2023-12-06 15:01:46,9.37
2023-12-06 15:01:48,9.48
2023-12-06 15:01:50,9.55
2023-12-06 15:01:52,9.58
2023-12-06 15:01:54,8.59
2023-12-06 15:01:56,7.55
2023-12-06 15:01:58,7.45
2023-12-06 15:02:00,7.48
2023-12-06 15:02:02,7.00
2023-12-06 15:02:04,7.06
2023-12-06 15:02:06,7.63
2023-12-06 15:02:08,7.42
2023-12-06 15:02:10,7.46
2023-12-06 15:02:12,7.78
2023-12-06 15:02:14,7.98
2023-12-06 15:02:16,8.11
2023-12-06 15:02:18,8.37
2023-12-06 15:02:20,9.18
2023-12-06 15:02:22,8.42
2023-12-06 15:02:24,8.59
2023-12-06 15:02:26,8.86
2023-12-06 15:02:28,7.67
2023-12-06 15:02:30,7.33
2023-12-06 15:02:32,7.14
