"Time","Package Joules Consumed"
2024-01-20 22:33:24,
2024-01-20 22:33:26,6.36
2024-01-20 22:33:28,6.58
2024-01-20 22:33:30,6.47
2024-01-20 22:33:32,6.65
2024-01-20 22:33:34,6.92
2024-01-20 22:33:36,6.91
2024-01-20 22:33:38,7.14
2024-01-20 22:33:40,9.47
2024-01-20 22:33:42,7.66
2024-01-20 22:33:44,8.17
2024-01-20 22:33:46,8.29
2024-01-20 22:33:48,8.20
2024-01-20 22:33:50,8.03
2024-01-20 22:33:52,7.42
2024-01-20 22:33:54,6.70
2024-01-20 22:33:56,8.07
2024-01-20 22:33:58,7.96
2024-01-20 22:34:00,7.98
2024-01-20 22:34:02,8.22
2024-01-20 22:34:04,8.18
2024-01-20 22:34:06,8.23
2024-01-20 22:34:08,8.65
2024-01-20 22:34:10,8.44
2024-01-20 22:34:12,8.68
2024-01-20 22:34:14,9.05
2024-01-20 22:34:16,9.11
2024-01-20 22:34:18,9.39
2024-01-20 22:34:20,9.42
2024-01-20 22:34:22,9.46
2024-01-20 22:34:24,9.53
2024-01-20 22:34:26,9.52
2024-01-20 22:34:28,8.36
2024-01-20 22:34:30,8.29
2024-01-20 22:34:32,8.52
2024-01-20 22:34:34,8.12
2024-01-20 22:34:36,8.36
2024-01-20 22:34:38,8.04
2024-01-20 22:34:40,8.25
2024-01-20 22:34:42,8.15
2024-01-20 22:34:44,8.28
2024-01-20 22:34:46,8.29
2024-01-20 22:34:48,8.43
2024-01-20 22:34:50,8.77
2024-01-20 22:34:52,8.71
2024-01-20 22:34:54,9.05
2024-01-20 22:34:56,9.03
2024-01-20 22:34:58,9.11
2024-01-20 22:35:00,9.80
2024-01-20 22:35:02,6.88
2024-01-20 22:35:04,6.86
2024-01-20 22:35:06,6.73
2024-01-20 22:35:08,6.81
2024-01-20 22:35:10,6.69
2024-01-20 22:35:12,6.88
2024-01-20 22:35:14,6.88
2024-01-20 22:35:16,7.04
2024-01-20 22:35:18,7.03
2024-01-20 22:35:20,7.26
2024-01-20 22:35:22,7.30
2024-01-20 22:35:24,8.14
2024-01-20 22:35:26,7.92
2024-01-20 22:35:28,23.8
2024-01-20 22:35:30,24.1
2024-01-20 22:35:32,23.9
2024-01-20 22:35:34,23.3
2024-01-20 22:35:36,23.7
2024-01-20 22:35:38,24.1
2024-01-20 22:35:40,24.1
2024-01-20 22:35:42,24.1
2024-01-20 22:35:44,23.9
2024-01-20 22:35:46,23.9
2024-01-20 22:35:48,23.5
2024-01-20 22:35:50,23.6
2024-01-20 22:35:52,23.9
2024-01-20 22:35:54,23.8
2024-01-20 22:35:56,24.0
2024-01-20 22:35:58,23.5
2024-01-20 22:36:00,23.4
2024-01-20 22:36:02,23.4
2024-01-20 22:36:04,24.0
2024-01-20 22:36:06,23.9
2024-01-20 22:36:08,24.2
2024-01-20 22:36:10,23.5
2024-01-20 22:36:12,23.4
2024-01-20 22:36:14,23.9
2024-01-20 22:36:16,24.2
2024-01-20 22:36:18,24.0
2024-01-20 22:36:20,24.1
2024-01-20 22:36:22,24.2
2024-01-20 22:36:24,24.1
2024-01-20 22:36:26,23.9
2024-01-20 22:36:28,24.0
2024-01-20 22:36:30,24.3
2024-01-20 22:36:32,24.2
2024-01-20 22:36:34,24.1
2024-01-20 22:36:36,24.0
2024-01-20 22:36:38,24.2
2024-01-20 22:36:40,23.5
2024-01-20 22:36:42,23.7
2024-01-20 22:36:44,23.9
2024-01-20 22:36:46,23.9
2024-01-20 22:36:48,24.1
2024-01-20 22:36:50,23.6
2024-01-20 22:36:52,23.8
2024-01-20 22:36:54,24.2
2024-01-20 22:36:56,23.7
2024-01-20 22:36:58,20.0
2024-01-20 22:37:00,20.0
2024-01-20 22:37:02,20.0
2024-01-20 22:37:04,20.0
2024-01-20 22:37:06,20.0
2024-01-20 22:37:08,20.1
2024-01-20 22:37:10,20.1
2024-01-20 22:37:12,20.1
2024-01-20 22:37:14,20.1
2024-01-20 22:37:16,20.0
2024-01-20 22:37:18,19.9
2024-01-20 22:37:20,20.1
2024-01-20 22:37:22,20.1
2024-01-20 22:37:24,20.1
2024-01-20 22:37:26,20.0
2024-01-20 22:37:28,20.0
2024-01-20 22:37:30,16.8
2024-01-20 22:37:32,6.91
2024-01-20 22:37:34,7.35
2024-01-20 22:37:36,7.08
2024-01-20 22:37:38,7.04
2024-01-20 22:37:40,7.34
2024-01-20 22:37:42,7.79
2024-01-20 22:37:44,7.79
2024-01-20 22:37:46,7.86
2024-01-20 22:37:48,7.89
2024-01-20 22:37:50,8.32
2024-01-20 22:37:52,8.46
2024-01-20 22:37:54,7.68
2024-01-20 22:37:56,6.91
2024-01-20 22:37:58,6.64
2024-01-20 22:38:00,6.54
2024-01-20 22:38:02,6.76
2024-01-20 22:38:04,6.95
2024-01-20 22:38:06,6.99
2024-01-20 22:38:08,7.22
2024-01-20 22:38:10,7.18
2024-01-20 22:38:12,7.31
2024-01-20 22:38:14,7.44
2024-01-20 22:38:16,7.59
2024-01-20 22:38:18,
2024-01-20 22:38:20,
2024-01-20 22:38:22,
2024-01-20 22:38:24,
