"Time","Package Joules Consumed"
2024-01-18 18:42:32,8.35
2024-01-18 18:42:34,8.27
2024-01-18 18:42:36,8.23
2024-01-18 18:42:38,8.04
2024-01-18 18:42:40,8.21
2024-01-18 18:42:42,6.72
2024-01-18 18:42:44,7.03
2024-01-18 18:42:46,7.12
2024-01-18 18:42:48,6.96
2024-01-18 18:42:50,7.21
2024-01-18 18:42:52,13.8
2024-01-18 18:42:54,11.2
2024-01-18 18:42:56,7.11
2024-01-18 18:42:58,7.32
2024-01-18 18:43:00,7.50
2024-01-18 18:43:02,7.82
2024-01-18 18:43:04,8.15
2024-01-18 18:43:06,8.72
2024-01-18 18:43:08,8.57
2024-01-18 18:43:10,8.15
2024-01-18 18:43:12,8.51
2024-01-18 18:43:14,8.28
2024-01-18 18:43:16,6.91
2024-01-18 18:43:18,6.73
2024-01-18 18:43:20,8.41
2024-01-18 18:43:22,8.64
2024-01-18 18:43:24,8.66
2024-01-18 18:43:26,8.58
2024-01-18 18:43:28,8.88
2024-01-18 18:43:30,8.88
2024-01-18 18:43:32,8.94
2024-01-18 18:43:34,19.4
2024-01-18 18:43:36,15.5
2024-01-18 18:43:38,17.2
2024-01-18 18:43:40,12.8
2024-01-18 18:43:42,15.6
2024-01-18 18:43:44,19.7
2024-01-18 18:43:46,18.5
2024-01-18 18:43:48,20.2
2024-01-18 18:43:50,13.0
2024-01-18 18:43:52,17.3
2024-01-18 18:43:54,23.4
2024-01-18 18:43:56,15.3
2024-01-18 18:43:58,20.4
2024-01-18 18:44:00,13.5
2024-01-18 18:44:02,16.3
2024-01-18 18:44:04,22.1
2024-01-18 18:44:06,15.4
2024-01-18 18:44:08,18.4
2024-01-18 18:44:10,11.9
2024-01-18 18:44:12,16.2
2024-01-18 18:44:14,17.7
2024-01-18 18:44:16,16.9
2024-01-18 18:44:18,17.2
2024-01-18 18:44:20,15.4
2024-01-18 18:44:22,15.1
2024-01-18 18:44:24,15.7
2024-01-18 18:44:26,14.4
2024-01-18 18:44:28,18.2
2024-01-18 18:44:30,11.7
2024-01-18 18:44:32,7.05
2024-01-18 18:44:34,6.82
2024-01-18 18:44:36,7.28
2024-01-18 18:44:38,7.33
2024-01-18 18:44:40,7.32
2024-01-18 18:44:42,7.51
2024-01-18 18:44:44,7.66
2024-01-18 18:44:46,8.45
2024-01-18 18:44:48,8.17
2024-01-18 18:44:50,8.17
2024-01-18 18:44:52,8.53
2024-01-18 18:44:54,7.82
2024-01-18 18:44:56,7.69
2024-01-18 18:44:58,7.83
2024-01-18 18:45:00,6.36
2024-01-18 18:45:02,6.24
2024-01-18 18:45:04,6.09
2024-01-18 18:45:06,6.30
2024-01-18 18:45:08,6.82
2024-01-18 18:45:10,6.76
2024-01-18 18:45:12,7.03
2024-01-18 18:45:14,7.34
2024-01-18 18:45:16,7.25
2024-01-18 18:45:18,7.09
2024-01-18 18:45:20,7.95
2024-01-18 18:45:22,7.95
2024-01-18 18:45:24,
2024-01-18 18:45:26,
2024-01-18 18:45:28,
2024-01-18 18:45:30,
2024-01-18 18:45:32,
