"Time","Package Joules Consumed"
2024-01-21 00:08:42,7.51
2024-01-21 00:08:44,7.53
2024-01-21 00:08:46,7.76
2024-01-21 00:08:48,7.51
2024-01-21 00:08:50,7.68
2024-01-21 00:08:52,7.58
2024-01-21 00:08:54,6.41
2024-01-21 00:08:56,6.89
2024-01-21 00:08:58,7.83
2024-01-21 00:09:00,7.90
2024-01-21 00:09:02,7.96
2024-01-21 00:09:04,8.13
2024-01-21 00:09:06,8.36
2024-01-21 00:09:08,8.50
2024-01-21 00:09:10,8.58
2024-01-21 00:09:12,8.69
2024-01-21 00:09:14,8.84
2024-01-21 00:09:16,9.09
2024-01-21 00:09:18,8.92
2024-01-21 00:09:20,9.32
2024-01-21 00:09:22,9.00
2024-01-21 00:09:24,9.31
2024-01-21 00:09:26,9.28
2024-01-21 00:09:28,8.33
2024-01-21 00:09:30,8.13
2024-01-21 00:09:32,7.84
2024-01-21 00:09:34,7.57
2024-01-21 00:09:36,7.97
2024-01-21 00:09:38,7.85
2024-01-21 00:09:40,8.06
2024-01-21 00:09:42,8.63
2024-01-21 00:09:44,8.88
2024-01-21 00:09:46,8.93
2024-01-21 00:09:48,9.27
2024-01-21 00:09:50,9.03
2024-01-21 00:09:52,9.31
2024-01-21 00:09:54,9.04
2024-01-21 00:09:56,9.18
2024-01-21 00:09:58,9.61
2024-01-21 00:10:00,8.84
2024-01-21 00:10:02,8.53
2024-01-21 00:10:04,6.46
2024-01-21 00:10:06,6.18
2024-01-21 00:10:08,6.31
2024-01-21 00:10:10,6.43
2024-01-21 00:10:12,6.83
2024-01-21 00:10:14,6.89
2024-01-21 00:10:16,7.10
2024-01-21 00:10:18,7.07
2024-01-21 00:10:20,8.25
2024-01-21 00:10:22,7.70
2024-01-21 00:10:24,8.15
2024-01-21 00:10:26,8.31
2024-01-21 00:10:28,7.84
2024-01-21 00:10:30,7.63
2024-01-21 00:10:32,7.81
2024-01-21 00:10:34,7.77
2024-01-21 00:10:36,7.97
2024-01-21 00:10:38,6.47
2024-01-21 00:10:40,12.2
2024-01-21 00:10:42,23.0
2024-01-21 00:10:44,23.7
2024-01-21 00:10:46,23.6
2024-01-21 00:10:48,23.3
2024-01-21 00:10:50,23.3
2024-01-21 00:10:52,23.6
2024-01-21 00:10:54,23.8
2024-01-21 00:10:56,23.3
2024-01-21 00:10:58,23.1
2024-01-21 00:11:00,23.8
2024-01-21 00:11:02,23.9
2024-01-21 00:11:04,23.6
2024-01-21 00:11:06,23.9
2024-01-21 00:11:08,23.8
2024-01-21 00:11:10,23.7
2024-01-21 00:11:12,23.5
2024-01-21 00:11:14,23.5
2024-01-21 00:11:16,24.0
2024-01-21 00:11:18,23.8
2024-01-21 00:11:20,23.9
2024-01-21 00:11:22,23.4
2024-01-21 00:11:24,23.4
2024-01-21 00:11:26,23.8
2024-01-21 00:11:28,23.5
2024-01-21 00:11:30,23.9
2024-01-21 00:11:32,23.9
2024-01-21 00:11:34,23.8
2024-01-21 00:11:36,23.2
2024-01-21 00:11:38,23.4
2024-01-21 00:11:40,23.4
2024-01-21 00:11:42,23.3
2024-01-21 00:11:44,23.8
2024-01-21 00:11:46,23.9
2024-01-21 00:11:48,23.9
2024-01-21 00:11:50,23.7
2024-01-21 00:11:52,23.5
2024-01-21 00:11:54,23.8
2024-01-21 00:11:56,23.5
2024-01-21 00:11:58,23.6
2024-01-21 00:12:00,23.9
2024-01-21 00:12:02,23.8
2024-01-21 00:12:04,23.6
2024-01-21 00:12:06,24.0
2024-01-21 00:12:08,23.5
2024-01-21 00:12:10,24.0
2024-01-21 00:12:12,23.5
2024-01-21 00:12:14,23.2
2024-01-21 00:12:16,23.2
2024-01-21 00:12:18,23.2
2024-01-21 00:12:20,23.5
2024-01-21 00:12:22,23.5
2024-01-21 00:12:24,23.7
2024-01-21 00:12:26,24.0
2024-01-21 00:12:28,23.5
2024-01-21 00:12:30,23.5
2024-01-21 00:12:32,23.9
2024-01-21 00:12:34,23.9
2024-01-21 00:12:36,23.7
2024-01-21 00:12:38,20.1
2024-01-21 00:12:40,20.0
2024-01-21 00:12:42,13.4
2024-01-21 00:12:44,7.62
2024-01-21 00:12:46,7.38
2024-01-21 00:12:48,7.64
2024-01-21 00:12:50,8.85
2024-01-21 00:12:52,7.48
2024-01-21 00:12:54,7.44
2024-01-21 00:12:56,7.49
2024-01-21 00:12:58,6.16
2024-01-21 00:13:00,6.53
2024-01-21 00:13:02,6.23
2024-01-21 00:13:04,6.45
2024-01-21 00:13:06,6.59
2024-01-21 00:13:08,6.55
2024-01-21 00:13:10,6.50
2024-01-21 00:13:12,7.10
2024-01-21 00:13:14,6.71
2024-01-21 00:13:16,7.00
2024-01-21 00:13:18,7.46
2024-01-21 00:13:20,7.92
2024-01-21 00:13:22,7.64
2024-01-21 00:13:24,7.49
2024-01-21 00:13:26,7.51
2024-01-21 00:13:28,7.60
2024-01-21 00:13:30,8.38
2024-01-21 00:13:32,6.48
2024-01-21 00:13:34,6.54
2024-01-21 00:13:36,7.79
2024-01-21 00:13:38,7.88
2024-01-21 00:13:40,
2024-01-21 00:13:42,
