"Time","Package Joules Consumed"
2024-01-20 22:59:16,7.70
2024-01-20 22:59:18,7.75
2024-01-20 22:59:20,7.82
2024-01-20 22:59:22,6.43
2024-01-20 22:59:24,7.12
2024-01-20 22:59:26,7.89
2024-01-20 22:59:28,8.02
2024-01-20 22:59:30,8.35
2024-01-20 22:59:32,8.36
2024-01-20 22:59:34,8.33
2024-01-20 22:59:36,8.71
2024-01-20 22:59:38,8.42
2024-01-20 22:59:40,8.38
2024-01-20 22:59:42,9.00
2024-01-20 22:59:44,8.82
2024-01-20 22:59:46,8.92
2024-01-20 22:59:48,9.05
2024-01-20 22:59:50,9.17
2024-01-20 22:59:52,9.26
2024-01-20 22:59:54,9.24
2024-01-20 22:59:56,8.16
2024-01-20 22:59:58,8.07
2024-01-20 23:00:00,7.94
2024-01-20 23:00:02,8.13
2024-01-20 23:00:04,8.09
2024-01-20 23:00:06,8.23
2024-01-20 23:00:08,8.32
2024-01-20 23:00:10,8.07
2024-01-20 23:00:12,8.37
2024-01-20 23:00:14,8.24
2024-01-20 23:00:16,8.58
2024-01-20 23:00:18,9.09
2024-01-20 23:00:20,8.90
2024-01-20 23:00:22,9.18
2024-01-20 23:00:24,9.25
2024-01-20 23:00:26,9.25
2024-01-20 23:00:28,9.22
2024-01-20 23:00:30,8.84
2024-01-20 23:00:32,6.74
2024-01-20 23:00:34,6.82
2024-01-20 23:00:36,6.66
2024-01-20 23:00:38,6.82
2024-01-20 23:00:40,6.68
2024-01-20 23:00:42,6.99
2024-01-20 23:00:44,6.99
2024-01-20 23:00:46,6.88
2024-01-20 23:00:48,7.58
2024-01-20 23:00:50,7.07
2024-01-20 23:00:52,7.42
2024-01-20 23:00:54,7.16
2024-01-20 23:00:56,7.48
2024-01-20 23:00:58,7.97
2024-01-20 23:01:00,7.47
2024-01-20 23:01:02,7.58
2024-01-20 23:01:04,7.70
2024-01-20 23:01:06,6.32
2024-01-20 23:01:08,6.22
2024-01-20 23:01:10,6.49
2024-01-20 23:01:12,6.53
2024-01-20 23:01:14,6.32
2024-01-20 23:01:16,6.67
2024-01-20 23:01:18,6.38
2024-01-20 23:01:20,6.67
2024-01-20 23:01:22,6.67
2024-01-20 23:01:24,6.79
2024-01-20 23:01:26,6.96
2024-01-20 23:01:28,7.16
2024-01-20 23:01:30,7.37
2024-01-20 23:01:32,7.72
2024-01-20 23:01:34,7.68
2024-01-20 23:01:36,7.52
2024-01-20 23:01:38,7.85
2024-01-20 23:01:40,6.58
2024-01-20 23:01:42,6.41
2024-01-20 23:01:44,7.92
2024-01-20 23:01:46,7.86
2024-01-20 23:01:48,7.94
2024-01-20 23:01:50,7.92
2024-01-20 23:01:52,8.90
2024-01-20 23:01:54,8.18
2024-01-20 23:01:56,8.19
2024-01-20 23:01:58,8.23
2024-01-20 23:02:00,8.76
2024-01-20 23:02:02,8.59
2024-01-20 23:02:04,8.83
2024-01-20 23:02:06,9.12
2024-01-20 23:02:08,9.01
2024-01-20 23:02:10,9.14
2024-01-20 23:02:12,9.33
2024-01-20 23:02:14,9.04
2024-01-20 23:02:16,8.04
2024-01-20 23:02:18,7.85
2024-01-20 23:02:20,7.92
2024-01-20 23:02:22,8.21
2024-01-20 23:02:24,7.93
2024-01-20 23:02:26,8.02
2024-01-20 23:02:28,8.28
2024-01-20 23:02:30,8.01
2024-01-20 23:02:32,8.14
2024-01-20 23:02:34,8.25
2024-01-20 23:02:36,8.45
2024-01-20 23:02:38,8.57
2024-01-20 23:02:40,8.70
2024-01-20 23:02:42,8.98
2024-01-20 23:02:44,9.21
2024-01-20 23:02:46,8.82
2024-01-20 23:02:48,8.99
2024-01-20 23:02:50,6.93
2024-01-20 23:02:52,6.53
2024-01-20 23:02:54,6.58
2024-01-20 23:02:56,7.04
2024-01-20 23:02:58,6.97
2024-01-20 23:03:00,6.60
2024-01-20 23:03:02,6.89
2024-01-20 23:03:04,7.21
2024-01-20 23:03:06,6.86
2024-01-20 23:03:08,6.92
2024-01-20 23:03:10,7.18
2024-01-20 23:03:12,7.49
2024-01-20 23:03:14,7.35
2024-01-20 23:03:16,7.57
2024-01-20 23:03:18,7.61
2024-01-20 23:03:20,7.50
2024-01-20 23:03:22,7.96
2024-01-20 23:03:24,6.96
2024-01-20 23:03:26,6.62
2024-01-20 23:03:28,6.63
2024-01-20 23:03:30,6.74
2024-01-20 23:03:32,6.88
2024-01-20 23:03:34,6.76
2024-01-20 23:03:36,6.84
2024-01-20 23:03:38,6.89
2024-01-20 23:03:40,7.47
2024-01-20 23:03:42,7.23
2024-01-20 23:03:44,7.33
2024-01-20 23:03:46,7.41
2024-01-20 23:03:48,7.37
2024-01-20 23:03:50,7.77
2024-01-20 23:03:52,7.96
2024-01-20 23:03:54,7.76
2024-01-20 23:03:56,7.65
2024-01-20 23:03:58,7.71
2024-01-20 23:04:00,6.77
