"Time","Package Joules Consumed"
2024-01-20 23:20:00,
2024-01-20 23:20:02,7.65
2024-01-20 23:20:04,7.84
2024-01-20 23:20:06,7.46
2024-01-20 23:20:08,7.85
2024-01-20 23:20:10,7.93
2024-01-20 23:20:12,6.68
2024-01-20 23:20:14,6.92
2024-01-20 23:20:16,7.83
2024-01-20 23:20:18,7.98
2024-01-20 23:20:20,8.30
2024-01-20 23:20:22,8.26
2024-01-20 23:20:24,8.35
2024-01-20 23:20:26,8.55
2024-01-20 23:20:28,8.39
2024-01-20 23:20:30,8.65
2024-01-20 23:20:32,9.62
2024-01-20 23:20:34,9.23
2024-01-20 23:20:36,9.01
2024-01-20 23:20:38,9.11
2024-01-20 23:20:40,9.24
2024-01-20 23:20:42,10.1
2024-01-20 23:20:44,9.39
2024-01-20 23:20:46,8.69
2024-01-20 23:20:48,8.00
2024-01-20 23:20:50,7.79
2024-01-20 23:20:52,8.07
2024-01-20 23:20:54,8.54
2024-01-20 23:20:56,8.24
2024-01-20 23:20:58,8.19
2024-01-20 23:21:00,8.11
2024-01-20 23:21:02,8.23
2024-01-20 23:21:04,8.42
2024-01-20 23:21:06,8.33
2024-01-20 23:21:08,8.61
2024-01-20 23:21:10,9.17
2024-01-20 23:21:12,9.02
2024-01-20 23:21:14,9.01
2024-01-20 23:21:16,9.09
2024-01-20 23:21:18,9.01
2024-01-20 23:21:20,9.24
2024-01-20 23:21:22,6.79
2024-01-20 23:21:24,6.64
2024-01-20 23:21:26,6.72
2024-01-20 23:21:28,7.58
2024-01-20 23:21:30,6.75
2024-01-20 23:21:32,7.28
2024-01-20 23:21:34,7.76
2024-01-20 23:21:36,7.77
2024-01-20 23:21:38,7.34
2024-01-20 23:21:40,7.41
2024-01-20 23:21:42,7.35
2024-01-20 23:21:44,7.64
2024-01-20 23:21:46,7.55
2024-01-20 23:21:48,7.96
2024-01-20 23:21:50,7.48
2024-01-20 23:21:52,7.56
2024-01-20 23:21:54,7.52
2024-01-20 23:21:56,6.41
2024-01-20 23:21:58,7.30
2024-01-20 23:22:00,6.71
2024-01-20 23:22:02,6.67
2024-01-20 23:22:04,6.53
2024-01-20 23:22:06,6.60
2024-01-20 23:22:08,6.72
2024-01-20 23:22:10,6.78
2024-01-20 23:22:12,6.96
2024-01-20 23:22:14,6.91
2024-01-20 23:22:16,7.09
2024-01-20 23:22:18,7.39
2024-01-20 23:22:20,7.45
2024-01-20 23:22:22,7.50
2024-01-20 23:22:24,7.39
2024-01-20 23:22:26,7.94
2024-01-20 23:22:28,8.24
2024-01-20 23:22:30,6.97
2024-01-20 23:22:32,6.59
2024-01-20 23:22:34,7.22
2024-01-20 23:22:36,7.65
2024-01-20 23:22:38,7.70
2024-01-20 23:22:40,8.42
2024-01-20 23:22:42,7.90
2024-01-20 23:22:44,8.32
2024-01-20 23:22:46,8.32
2024-01-20 23:22:48,8.26
2024-01-20 23:22:50,8.56
2024-01-20 23:22:52,8.75
