"Time","Package Joules Consumed"
2024-01-18 21:29:08,10.4
2024-01-18 21:29:10,9.30
2024-01-18 21:29:12,9.31
2024-01-18 21:29:14,9.82
2024-01-18 21:29:16,9.26
2024-01-18 21:29:18,9.77
2024-01-18 21:29:20,7.01
2024-01-18 21:29:22,6.91
2024-01-18 21:29:24,6.55
2024-01-18 21:29:26,6.59
2024-01-18 21:29:28,6.63
2024-01-18 21:29:30,7.06
2024-01-18 21:29:32,6.87
2024-01-18 21:29:34,6.92
2024-01-18 21:29:36,7.89
2024-01-18 21:29:38,7.36
2024-01-18 21:29:40,7.60
2024-01-18 21:29:42,8.34
2024-01-18 21:29:44,8.58
2024-01-18 21:29:46,9.84
2024-01-18 21:29:48,8.31
2024-01-18 21:29:50,8.17
2024-01-18 21:29:52,8.36
2024-01-18 21:29:54,6.82
2024-01-18 21:29:56,6.74
2024-01-18 21:29:58,6.85
2024-01-18 21:30:00,6.41
2024-01-18 21:30:02,6.63
2024-01-18 21:30:04,7.34
2024-01-18 21:30:06,6.83
2024-01-18 21:30:08,7.04
2024-01-18 21:30:10,7.33
2024-01-18 21:30:12,7.88
2024-01-18 21:30:14,8.56
2024-01-18 21:30:16,8.13
2024-01-18 21:30:18,7.80
2024-01-18 21:30:20,9.17
2024-01-18 21:30:22,8.65
2024-01-18 21:30:24,8.72
2024-01-18 21:30:26,9.02
2024-01-18 21:30:28,8.64
2024-01-18 21:30:30,6.81
2024-01-18 21:30:32,8.17
2024-01-18 21:30:34,7.97
2024-01-18 21:30:36,8.52
2024-01-18 21:30:38,8.81
2024-01-18 21:30:40,8.56
2024-01-18 21:30:42,8.66
2024-01-18 21:30:44,8.73
2024-01-18 21:30:46,8.92
2024-01-18 21:30:48,9.35
2024-01-18 21:30:50,9.21
2024-01-18 21:30:52,9.62
2024-01-18 21:30:54,9.91
2024-01-18 21:30:56,10.4
2024-01-18 21:30:58,9.90
2024-01-18 21:31:00,9.82
2024-01-18 21:31:02,9.88
2024-01-18 21:31:04,8.14
2024-01-18 21:31:06,8.01
2024-01-18 21:31:08,7.89
2024-01-18 21:31:10,8.12
2024-01-18 21:31:12,8.41
2024-01-18 21:31:14,9.04
2024-01-18 21:31:16,8.88
2024-01-18 21:31:18,8.60
2024-01-18 21:31:20,8.59
2024-01-18 21:31:22,9.38
2024-01-18 21:31:24,9.61
2024-01-18 21:31:26,9.58
2024-01-18 21:31:28,9.80
2024-01-18 21:31:30,9.93
2024-01-18 21:31:32,9.93
2024-01-18 21:31:34,9.76
2024-01-18 21:31:36,9.74
2024-01-18 21:31:38,9.22
2024-01-18 21:31:40,6.83
2024-01-18 21:31:42,6.89
2024-01-18 21:31:44,7.16
2024-01-18 21:31:46,6.80
2024-01-18 21:31:48,7.09
2024-01-18 21:31:50,8.02
2024-01-18 21:31:52,7.40
2024-01-18 21:31:54,7.72
2024-01-18 21:31:56,7.23
2024-01-18 21:31:58,7.54
2024-01-18 21:32:00,7.95
2024-01-18 21:32:02,20.6
2024-01-18 21:32:04,7.92
2024-01-18 21:32:06,9.38
2024-01-18 21:32:08,7.83
2024-01-18 21:32:10,7.92
2024-01-18 21:32:12,8.47
2024-01-18 21:32:14,6.36
2024-01-18 21:32:16,6.56
2024-01-18 21:32:18,6.80
2024-01-18 21:32:20,6.55
2024-01-18 21:32:22,6.43
2024-01-18 21:32:24,6.69
2024-01-18 21:32:26,7.41
2024-01-18 21:32:28,7.41
2024-01-18 21:32:30,7.04
2024-01-18 21:32:32,6.87
2024-01-18 21:32:34,8.01
2024-01-18 21:32:36,7.62
2024-01-18 21:32:38,7.71
2024-01-18 21:32:40,8.30
2024-01-18 21:32:42,29.7
2024-01-18 21:32:44,19.8
2024-01-18 21:32:46,28.7
2024-01-18 21:32:48,34.0
2024-01-18 21:32:50,27.4
2024-01-18 21:32:52,29.0
2024-01-18 21:32:54,19.7
2024-01-18 21:32:56,39.7
2024-01-18 21:32:58,39.3
2024-01-18 21:33:00,25.2
2024-01-18 21:33:02,32.6
2024-01-18 21:33:04,13.7
2024-01-18 21:33:06,32.4
2024-01-18 21:33:08,31.2
2024-01-18 21:33:10,25.7
2024-01-18 21:33:12,33.4
2024-01-18 21:33:14,17.9
2024-01-18 21:33:16,33.9
2024-01-18 21:33:18,34.3
2024-01-18 21:33:20,26.7
2024-01-18 21:33:22,28.8
2024-01-18 21:33:24,17.2
2024-01-18 21:33:26,34.9
2024-01-18 21:33:28,37.8
2024-01-18 21:33:30,25.8
2024-01-18 21:33:32,22.7
2024-01-18 21:33:34,8.15
2024-01-18 21:33:36,8.18
2024-01-18 21:33:38,8.53
2024-01-18 21:33:40,8.46
2024-01-18 21:33:42,8.84
2024-01-18 21:33:44,8.74
2024-01-18 21:33:46,9.26
2024-01-18 21:33:48,8.95
2024-01-18 21:33:50,9.00
2024-01-18 21:33:52,9.66
2024-01-18 21:33:54,9.13
2024-01-18 21:33:56,9.29
2024-01-18 21:33:58,6.81
2024-01-18 21:34:00,7.05
2024-01-18 21:34:02,6.66
2024-01-18 21:34:04,
2024-01-18 21:34:06,
2024-01-18 21:34:08,
