data
155.093750
153.613281
153.464844
153.242188
153.078125
153.574219
154.398438
153.324219
153.011719
153.800781
156.394531
153.546875
152.992188
153.253906
153.371094
152.828125
154.125000
153.667969
154.320312
153.738281
153.542969
152.843750
154.804688
153.496094
153.988281
156.035156
153.402344
153.363281
152.941406
154.500000
152.996094
153.339844
155.609375
153.023438
153.226562
153.476562
155.339844
152.972656
152.867188
154.640625
152.566406
153.101562
154.777344
154.109375
152.964844
154.191406
152.652344
153.945312
153.804688
154.382812
154.597656
153.660156
154.113281
153.542969
165.882812
155.652344
152.378906
153.671875
153.472656
172.042969
153.976562
153.378906
154.843750
152.644531
162.972656
154.078125
154.214844
153.117188
153.570312
156.300781
153.062500
154.585938
153.781250
154.824219
154.980469
153.484375
152.113281
153.960938
153.984375
153.058594
153.117188
153.964844
153.535156
153.183594
154.054688
153.281250
154.214844
152.847656
154.042969
154.890625
153.539062
154.289062
152.234375
153.273438
154.093750
152.609375
154.648438
155.503906
153.011719
152.648438
155.574219
152.585938
154.343750
153.398438
153.492188
154.250000
155.753906
152.808594
155.660156
154.785156
154.167969
155.187500
153.292969
153.472656
153.363281
153.914062
153.945312
154.878906
152.195312
155.179688
154.042969
153.332031
154.031250
153.210938
154.355469
153.335938
152.914062
156.171875
153.621094
153.250000
152.753906
156.320312
152.988281
152.898438
153.554688
154.097656
153.050781
152.703125
152.777344
152.390625
156.882812
152.796875
153.835938
152.714844
491.257812
152.027344
154.191406
152.808594
152.500000
155.367188
153.031250
153.566406
152.582031
153.625000
154.968750
153.789062
153.054688
153.867188
153.234375
154.433594
153.925781
153.648438
153.566406
152.660156
161.402344
154.109375
153.621094
153.484375
154.175781
157.718750
153.859375
152.890625
153.476562
152.847656
153.878906
152.085938
153.308594
154.175781
153.941406
152.726562
153.953125
153.875000
153.035156
153.039062
157.562500
153.503906
153.996094
154.167969
152.968750
152.687500
153.703125
154.035156
153.992188
152.812500
153.289062
153.546875
158.480469
153.320312
153.757812
154.148438
153.140625
152.222656
448.562500
152.683594
154.320312
153.726562
153.750000
155.917969
153.890625
153.179688
152.628906
152.945312
152.925781
153.601562
153.507812
152.882812
154.386719
152.687500
154.554688
153.492188
169.828125
153.359375
154.644531
153.980469
153.171875
155.820312
154.218750
152.976562
154.773438
153.476562
153.824219
153.316406
152.042969
153.222656
153.285156
154.328125
153.078125
153.718750
153.613281
152.957031
154.753906
156.796875
153.718750
154.648438
153.136719
153.785156
153.761719
153.136719
153.257812
152.910156
154.453125
153.531250
152.578125
153.550781
159.335938
153.441406
153.335938
153.472656
154.792969
154.261719
155.046875
154.527344
154.812500
154.937500
153.003906
154.902344
154.082031
153.453125
153.464844
152.949219
153.917969
154.011719
153.632812
153.832031
153.222656
153.109375
153.847656
153.257812
152.832031
165.789062
153.660156
153.316406
154.226562
157.113281
152.777344
152.542969
152.492188
153.980469
153.246094
152.910156
153.269531
154.167969
152.218750
153.421875
154.355469
152.761719
153.000000
153.371094
154.667969
153.761719
153.296875
153.921875
170.597656
153.304688
152.875000
152.722656
153.980469
165.046875
153.832031
154.363281
153.546875
154.855469
154.085938
154.128906
153.027344
153.574219
152.957031
155.757812
154.007812
154.132812
153.238281
153.074219
155.433594
152.992188
154.152344
