data
70.468750
71.039062
72.242188
72.582031
70.925781
71.105469
70.570312
70.667969
71.296875
71.851562
73.000000
71.550781
72.296875
70.812500
71.359375
71.789062
70.527344
71.496094
71.164062
70.781250
73.609375
74.480469
72.457031
71.468750
72.382812
71.562500
72.933594
71.351562
71.718750
72.652344
71.062500
71.808594
75.289062
71.531250
71.390625
72.335938
71.902344
70.750000
71.187500
70.953125
75.078125
71.492188
71.117188
71.886719
71.066406
70.953125
71.191406
72.093750
72.597656
73.562500
72.382812
70.703125
71.703125
71.750000
70.867188
70.933594
70.878906
70.328125
71.785156
70.894531
72.292969
70.941406
71.531250
72.312500
70.296875
70.675781
71.656250
71.347656
71.851562
70.558594
71.753906
70.703125
70.789062
71.710938
72.824219
71.980469
71.417969
73.613281
71.449219
71.121094
72.308594
71.601562
75.480469
71.214844
71.003906
75.890625
70.726562
72.585938
70.816406
71.332031
71.785156
71.953125
71.105469
71.296875
71.804688
72.015625
70.953125
70.417969
71.925781
71.460938
71.582031
71.707031
73.273438
71.890625
71.265625
71.152344
70.570312
70.636719
70.652344
73.640625
72.609375
71.691406
70.812500
71.324219
71.328125
71.207031
71.316406
72.421875
71.839844
70.453125
71.218750
70.984375
72.046875
71.351562
72.507812
71.589844
71.769531
71.332031
70.527344
71.843750
71.902344
72.386719
72.472656
70.605469
71.636719
71.554688
73.042969
73.871094
72.726562
70.757812
71.511719
71.074219
70.820312
71.699219
72.246094
71.250000
71.878906
70.839844
71.562500
70.660156
73.101562
70.386719
70.179688
71.566406
71.554688
71.613281
70.875000
70.492188
71.359375
71.312500
70.753906
70.976562
71.218750
70.871094
70.589844
72.328125
71.722656
71.656250
70.925781
70.867188
71.410156
71.500000
71.675781
72.871094
71.097656
72.308594
71.207031
71.671875
71.722656
71.132812
71.179688
70.980469
71.609375
70.843750
71.433594
71.328125
70.984375
70.703125
71.304688
71.312500
71.242188
71.937500
71.480469
71.101562
71.039062
70.785156
70.382812
71.613281
71.777344
70.902344
73.656250
71.632812
72.218750
70.328125
71.980469
70.074219
71.757812
70.292969
71.242188
71.187500
71.429688
73.707031
70.593750
71.015625
70.785156
71.066406
71.328125
70.859375
71.011719
70.910156
70.875000
71.074219
74.335938
71.300781
71.000000
71.246094
71.070312
71.742188
70.585938
70.011719
71.480469
71.386719
70.023438
71.417969
70.093750
71.308594
75.281250
71.046875
71.894531
74.386719
72.960938
71.273438
74.476562
70.691406
71.023438
71.039062
71.031250
83.074219
70.988281
71.792969
71.328125
70.875000
72.156250
70.000000
71.445312
71.617188
70.468750
72.308594
72.437500
71.953125
70.691406
71.550781
70.773438
70.781250
72.179688
71.390625
71.488281
71.929688
69.757812
70.906250
70.871094
69.753906
70.796875
71.007812
70.636719
70.781250
71.488281
71.371094
71.207031
70.953125
70.437500
70.613281
72.179688
70.566406
71.820312
71.785156
71.484375
70.843750
71.585938
70.183594
70.269531
70.824219
70.523438
70.726562
71.347656
71.589844
71.398438
70.925781
72.359375
71.101562
71.097656
71.296875
71.585938
71.320312
72.792969
72.882812
71.664062
71.128906
70.691406
72.871094
70.320312
72.218750
71.179688
70.898438
73.886719
71.496094
71.460938
71.417969
71.496094
80.699219
72.121094
73.402344
70.074219
70.320312
71.503906
70.539062
71.066406
70.460938
70.753906
70.589844
70.652344
71.843750
70.972656
70.738281
71.097656
71.992188
71.156250
71.574219
71.148438
70.777344
72.441406
71.363281
70.875000
70.273438
70.437500
74.136719
72.523438
70.179688
70.578125
72.207031
70.660156
71.500000
71.195312
71.621094
71.878906
71.988281
72.140625
71.636719
72.253906
70.742188
70.171875
73.554688
70.496094
70.964844
71.183594
71.695312
73.445312
71.550781
73.105469
69.863281
71.582031
72.187500
70.957031
70.269531
71.601562
71.734375
74.074219
71.437500
71.144531
72.882812
71.617188
73.921875
71.363281
72.878906
70.675781
71.152344
71.789062
70.988281
70.699219
71.304688
71.152344
70.070312
71.410156
71.308594
71.636719
74.769531
70.363281
72.519531
70.925781
71.386719
71.906250
70.628906
71.765625
70.390625
70.902344
70.738281
72.265625
70.792969
71.304688
71.066406
71.015625
73.289062
73.968750
74.449219
71.187500
71.417969
71.101562
70.984375
71.476562
70.292969
71.781250
72.125000
70.554688
73.097656
70.296875
70.406250
71.097656
70.960938
71.828125
71.871094
71.617188
71.589844
71.207031
72.792969
72.722656
71.527344
70.578125
71.906250
71.417969
71.750000
74.906250
70.847656
72.023438
71.507812
70.589844
72.144531
71.585938
72.402344
71.792969
72.234375
71.066406
74.074219
71.128906
71.324219
71.179688
71.671875
74.761719
73.871094
72.007812
72.328125
70.640625
73.308594
71.804688
70.800781
72.304688
71.554688
84.425781
71.667969
71.386719
72.246094
72.050781
70.683594
72.507812
71.410156
70.625000
72.050781
71.519531
72.304688
72.273438
70.988281
70.523438
69.203125
71.804688
71.617188
70.949219
71.121094
71.433594
71.816406
74.511719
71.902344
70.718750
71.058594
71.406250
70.132812
70.894531
71.855469
71.562500
71.324219
71.730469
70.773438
72.234375
71.039062
70.062500
72.070312
70.976562
72.378906
71.210938
72.589844
71.324219
71.414062
71.910156
70.640625
71.734375
70.648438
71.531250
74.074219
70.734375
70.945312
71.386719
71.789062
71.246094
70.582031
70.144531
74.445312
73.117188
70.976562
71.535156
71.074219
74.750000
70.199219
71.753906
70.894531
71.066406
74.343750
70.980469
70.503906
71.234375
72.277344
73.644531
71.332031
70.613281
71.367188
71.359375
71.281250
71.585938
70.921875
71.582031
71.152344
70.664062
70.300781
70.968750
71.492188
71.152344
70.765625
70.382812
70.265625
71.695312
71.351562
70.898438
70.179688
71.089844
71.550781
70.398438
71.816406
71.308594
72.250000
70.839844
70.933594
71.175781
71.527344
71.992188
71.703125
71.761719
72.136719
71.789062
71.242188
72.035156
72.308594
70.847656
70.609375
70.984375
71.910156
71.816406
71.035156
71.441406
71.925781
71.804688
71.199219
71.667969
71.265625
70.921875
71.417969
71.093750
70.277344
71.789062
73.968750
72.078125
71.277344
70.898438
71.253906
72.855469
71.101562
71.757812
70.621094
71.750000
74.164062
71.300781
70.648438
70.410156
71.523438
71.730469
73.078125
70.781250
70.523438
71.558594
71.367188
71.871094
70.363281
73.011719
72.128906
71.144531
71.437500
71.382812
71.640625
71.585938
72.160156
71.933594
71.660156
71.386719
71.578125
70.617188
71.492188
70.550781
71.382812
71.292969
73.097656
70.699219
71.335938
70.953125
73.484375
70.925781
72.101562
73.726562
71.710938
73.480469
71.875000
70.628906
72.847656
70.351562
70.628906
72.402344
71.101562
70.273438
71.039062
71.101562
72.820312
71.054688
72.148438
70.574219
73.683594
71.882812
69.984375
71.355469
73.589844
70.976562
71.425781
71.480469
71.046875
71.242188
71.781250
71.128906
73.644531
73.734375
73.062500
69.890625
74.300781
71.867188
70.187500
70.863281
72.503906
71.324219
71.433594
71.675781
71.320312
70.890625
71.785156
71.316406
70.210938
71.242188
71.890625
70.867188
71.929688
70.949219
71.554688
71.410156
70.695312
72.460938
70.464844
70.867188
70.992188
70.191406
71.878906
71.156250
71.417969
71.210938
72.039062
71.675781
72.035156
71.878906
70.644531
71.578125
71.707031
72.242188
70.582031
71.292969
71.578125
71.609375
70.492188
71.437500
69.812500
71.269531
71.867188
71.156250
71.898438
70.496094
70.285156
71.222656
71.070312
71.347656
71.089844
71.378906
72.167969
71.039062
72.394531
70.546875
71.707031
71.691406
69.832031
71.433594
71.640625
72.363281
71.007812
71.472656
71.789062
71.554688
71.421875
73.023438
74.335938
71.027344
71.046875
71.222656
73.281250
71.949219
71.945312
70.992188
71.453125
71.753906
71.464844
70.980469
72.410156
71.121094
70.476562
71.925781
70.957031
71.761719
71.046875
71.785156
72.066406
70.925781
74.750000
70.890625
70.578125
70.769531
71.246094
70.839844
70.730469
72.296875
71.187500
70.742188
70.789062
71.160156
71.136719
76.363281
73.988281
70.445312
71.207031
72.324219
71.953125
70.187500
72.144531
70.925781
71.011719
70.695312
71.242188
72.988281
70.957031
71.703125
72.476562
71.730469
71.871094
70.054688
71.812500
74.992188
71.289062
71.640625
71.703125
71.613281
70.812500
70.750000
71.156250
71.597656
70.785156
75.433594
71.531250
71.839844
72.007812
70.632812
70.300781
71.218750
70.453125
72.105469
70.789062
71.593750
70.464844
71.832031
70.757812
71.449219
71.449219
71.789062
71.863281
71.925781
71.558594
71.496094
71.910156
72.019531
70.898438
71.066406
73.167969
72.101562
70.351562
72.503906
71.351562
71.355469
71.738281
71.605469
72.261719
71.875000
71.183594
71.699219
70.523438
70.156250
71.761719
71.261719
71.269531
71.015625
72.015625
71.937500
69.585938
70.359375
72.214844
71.785156
70.410156
73.343750
71.527344
73.007812
72.445312
71.699219
71.222656
71.820312
71.609375
72.589844
71.554688
72.269531
70.613281
70.609375
72.332031
72.820312
70.921875
73.285156
71.316406
70.531250
70.968750
71.644531
71.062500
71.242188
70.757812
71.699219
73.589844
70.093750
