data
218.164062
219.175781
220.226562
217.160156
217.621094
228.312500
216.785156
217.625000
220.003906
217.558594
247.785156
217.964844
216.925781
218.855469
218.394531
217.050781
219.429688
217.976562
218.050781
215.828125
219.753906
217.300781
218.421875
217.175781
222.535156
217.621094
218.441406
217.015625
217.281250
219.835938
218.980469
217.691406
217.488281
217.917969
218.910156
218.027344
218.203125
217.183594
217.449219
217.617188
218.753906
219.132812
219.363281
218.925781
217.871094
216.562500
219.359375
217.804688
218.710938
217.550781
217.761719
217.949219
218.144531
219.242188
218.453125
234.886719
217.773438
217.089844
216.871094
218.453125
217.769531
218.144531
217.285156
217.906250
215.851562
218.968750
218.593750
219.035156
217.140625
218.003906
218.632812
217.484375
217.460938
218.667969
217.546875
217.656250
217.609375
217.980469
217.839844
218.570312
230.917969
219.265625
218.597656
219.250000
217.773438
216.656250
218.621094
217.097656
218.414062
218.226562
217.703125
218.097656
218.992188
217.839844
233.445312
250.039062
218.523438
219.242188
217.792969
217.773438
217.566406
218.757812
217.910156
217.804688
216.843750
219.089844
217.789062
219.269531
218.894531
217.878906
217.707031
217.550781
218.941406
217.824219
217.378906
218.656250
218.839844
219.273438
218.031250
234.679688
217.484375
218.550781
218.363281
219.203125
217.976562
217.113281
266.058594
216.558594
217.445312
217.832031
218.441406
217.503906
218.765625
221.937500
218.203125
218.238281
217.851562
218.062500
216.847656
219.078125
217.824219
217.957031
218.070312
216.722656
218.617188
219.300781
218.093750
218.660156
217.300781
218.226562
240.007812
219.386719
218.550781
217.867188
217.000000
217.796875
218.054688
218.250000
218.691406
217.425781
217.488281
218.910156
217.109375
218.621094
325.187500
218.996094
216.941406
628.816406
223.488281
218.046875
220.042969
218.203125
218.679688
217.972656
217.664062
219.683594
218.273438
216.980469
216.386719
218.218750
219.562500
217.332031
218.332031
218.210938
217.074219
217.699219
217.960938
217.558594
217.621094
218.429688
217.355469
218.332031
219.082031
217.089844
218.847656
217.097656
217.781250
218.328125
220.113281
218.324219
216.722656
217.332031
217.429688
687.906250
216.871094
