"Time","Package Joules Consumed"
2024-01-21 17:58:28,
2024-01-21 17:58:30,8.15
2024-01-21 17:58:32,8.23
2024-01-21 17:58:34,8.47
2024-01-21 17:58:36,8.52
2024-01-21 17:58:38,8.75
2024-01-21 17:58:40,9.22
2024-01-21 17:58:42,9.16
2024-01-21 17:58:44,9.22
2024-01-21 17:58:46,9.37
2024-01-21 17:58:48,9.45
2024-01-21 17:58:50,9.36
2024-01-21 17:58:52,9.56
2024-01-21 17:58:54,6.73
2024-01-21 17:58:56,6.60
2024-01-21 17:58:58,6.62
2024-01-21 17:59:00,6.73
2024-01-21 17:59:02,6.71
2024-01-21 17:59:04,6.44
2024-01-21 17:59:06,6.86
2024-01-21 17:59:08,7.59
2024-01-21 17:59:10,7.10
2024-01-21 17:59:12,7.46
2024-01-21 17:59:14,7.78
2024-01-21 17:59:16,9.17
2024-01-21 17:59:18,7.84
2024-01-21 17:59:20,8.04
2024-01-21 17:59:22,7.73
2024-01-21 17:59:24,7.74
2024-01-21 17:59:26,7.93
2024-01-21 17:59:28,7.44
2024-01-21 17:59:30,6.66
2024-01-21 17:59:32,7.88
2024-01-21 17:59:34,6.50
2024-01-21 17:59:36,7.01
2024-01-21 17:59:38,6.73
2024-01-21 17:59:40,7.11
2024-01-21 17:59:42,7.08
2024-01-21 17:59:44,7.26
2024-01-21 17:59:46,7.19
2024-01-21 17:59:48,8.05
2024-01-21 17:59:50,7.88
2024-01-21 17:59:52,8.00
2024-01-21 17:59:54,8.15
2024-01-21 17:59:56,8.45
2024-01-21 17:59:58,8.44
2024-01-21 18:00:00,7.83
2024-01-21 18:00:02,7.95
2024-01-21 18:00:04,6.91
2024-01-21 18:00:06,6.73
2024-01-21 18:00:08,8
2024-01-21 18:00:10,7.94
2024-01-21 18:00:12,8.15
2024-01-21 18:00:14,8.19
2024-01-21 18:00:16,17.8
2024-01-21 18:00:18,24.1
2024-01-21 18:00:20,24.3
2024-01-21 18:00:22,24.3
2024-01-21 18:00:24,24.2
2024-01-21 18:00:26,23.9
2024-01-21 18:00:28,23.8
2024-01-21 18:00:30,23.9
2024-01-21 18:00:32,24.0
2024-01-21 18:00:34,24.0
2024-01-21 18:00:36,24.1
2024-01-21 18:00:38,24.0
2024-01-21 18:00:40,24.1
2024-01-21 18:00:42,24.3
2024-01-21 18:00:44,24.3
2024-01-21 18:00:46,24.3
2024-01-21 18:00:48,24.3
2024-01-21 18:00:50,23.7
2024-01-21 18:00:52,23.8
2024-01-21 18:00:54,24.3
2024-01-21 18:00:56,24.0
2024-01-21 18:00:58,23.8
2024-01-21 18:01:00,24.1
2024-01-21 18:01:02,24.1
2024-01-21 18:01:04,23.9
2024-01-21 18:01:06,24.1
2024-01-21 18:01:08,24.3
2024-01-21 18:01:10,24.4
2024-01-21 18:01:12,24.4
2024-01-21 18:01:14,24.4
2024-01-21 18:01:16,24.4
2024-01-21 18:01:18,24.3
2024-01-21 18:01:20,23.8
2024-01-21 18:01:22,24.3
2024-01-21 18:01:24,24.2
2024-01-21 18:01:26,23.8
2024-01-21 18:01:28,23.7
2024-01-21 18:01:30,23.7
2024-01-21 18:01:32,24.3
2024-01-21 18:01:34,23.7
2024-01-21 18:01:36,23.6
2024-01-21 18:01:38,23.6
2024-01-21 18:01:40,23.6
2024-01-21 18:01:42,23.9
2024-01-21 18:01:44,20.9
2024-01-21 18:01:46,20.8
2024-01-21 18:01:48,20.3
2024-01-21 18:01:50,20.2
2024-01-21 18:01:52,20.2
2024-01-21 18:01:54,20.7
2024-01-21 18:01:56,20.1
2024-01-21 18:01:58,20.2
2024-01-21 18:02:00,20.1
2024-01-21 18:02:02,20.1
2024-01-21 18:02:04,20.1
2024-01-21 18:02:06,20.2
2024-01-21 18:02:08,20.2
2024-01-21 18:02:10,20.2
2024-01-21 18:02:12,20.3
2024-01-21 18:02:14,20.3
2024-01-21 18:02:16,20.1
2024-01-21 18:02:18,7.67
2024-01-21 18:02:20,7.75
2024-01-21 18:02:22,6.46
2024-01-21 18:02:24,6.36
2024-01-21 18:02:26,8.06
2024-01-21 18:02:28,8.45
2024-01-21 18:02:30,8.21
2024-01-21 18:02:32,8.18
2024-01-21 18:02:34,8.50
2024-01-21 18:02:36,8.39
2024-01-21 18:02:38,8.51
2024-01-21 18:02:40,8.48
2024-01-21 18:02:42,8.66
2024-01-21 18:02:44,8.84
2024-01-21 18:02:46,8.87
2024-01-21 18:02:48,9.15
2024-01-21 18:02:50,9.35
2024-01-21 18:02:52,9.11
2024-01-21 18:02:54,9.23
2024-01-21 18:02:56,9.13
2024-01-21 18:02:58,8.17
2024-01-21 18:03:00,8.10
2024-01-21 18:03:02,8.34
2024-01-21 18:03:04,8.51
2024-01-21 18:03:06,8.41
2024-01-21 18:03:08,8.46
2024-01-21 18:03:10,8.10
2024-01-21 18:03:12,8.35
2024-01-21 18:03:14,8.36
2024-01-21 18:03:16,8.50
2024-01-21 18:03:18,8.94
2024-01-21 18:03:20,8.77
2024-01-21 18:03:22,
2024-01-21 18:03:24,
2024-01-21 18:03:26,
2024-01-21 18:03:28,
