"Time","Package Joules Consumed"
2024-01-21 00:25:30,8.98
2024-01-21 00:25:32,8.97
2024-01-21 00:25:34,9.19
2024-01-21 00:25:36,9.32
2024-01-21 00:25:38,9.15
2024-01-21 00:25:40,9.77
2024-01-21 00:25:42,8.82
2024-01-21 00:25:44,7.98
2024-01-21 00:25:46,8.15
2024-01-21 00:25:48,8.01
2024-01-21 00:25:50,8.29
2024-01-21 00:25:52,8.13
2024-01-21 00:25:54,8.02
2024-01-21 00:25:56,8.36
2024-01-21 00:25:58,8.41
2024-01-21 00:26:00,8.40
2024-01-21 00:26:02,8.46
2024-01-21 00:26:04,8.83
2024-01-21 00:26:06,8.68
2024-01-21 00:26:08,8.94
2024-01-21 00:26:10,23.8
2024-01-21 00:26:12,23.9
2024-01-21 00:26:14,24.1
2024-01-21 00:26:16,23.9
2024-01-21 00:26:18,23.8
2024-01-21 00:26:20,24.0
2024-01-21 00:26:22,24.2
2024-01-21 00:26:24,24.2
2024-01-21 00:26:26,24.2
2024-01-21 00:26:28,20.5
2024-01-21 00:26:30,20.5
2024-01-21 00:26:32,20.3
2024-01-21 00:26:34,19.9
2024-01-21 00:26:36,20.0
2024-01-21 00:26:38,20.0
2024-01-21 00:26:40,20.1
2024-01-21 00:26:42,20.1
2024-01-21 00:26:44,20.1
2024-01-21 00:26:46,20.1
2024-01-21 00:26:48,20.0
2024-01-21 00:26:50,20.0
2024-01-21 00:26:52,20.0
2024-01-21 00:26:54,20.0
2024-01-21 00:26:56,20.0
2024-01-21 00:26:58,20.0
2024-01-21 00:27:00,20
2024-01-21 00:27:02,20.0
2024-01-21 00:27:04,20.0
2024-01-21 00:27:06,20.0
2024-01-21 00:27:08,20.0
2024-01-21 00:27:10,20.0
2024-01-21 00:27:12,20.0
2024-01-21 00:27:14,20.0
2024-01-21 00:27:16,20.1
2024-01-21 00:27:18,20.2
2024-01-21 00:27:20,20.1
2024-01-21 00:27:22,20.0
2024-01-21 00:27:24,20.0
2024-01-21 00:27:26,20.0
2024-01-21 00:27:28,20.1
2024-01-21 00:27:30,19.9
2024-01-21 00:27:32,20.1
2024-01-21 00:27:34,20.0
2024-01-21 00:27:36,20.0
2024-01-21 00:27:38,20.0
2024-01-21 00:27:40,19.9
2024-01-21 00:27:42,20.0
2024-01-21 00:27:44,20.0
2024-01-21 00:27:46,20.1
2024-01-21 00:27:48,20.1
2024-01-21 00:27:50,20.2
2024-01-21 00:27:52,20.2
2024-01-21 00:27:54,20.2
2024-01-21 00:27:56,20.1
2024-01-21 00:27:58,20.1
2024-01-21 00:28:00,20.1
2024-01-21 00:28:02,20.1
2024-01-21 00:28:04,20.2
2024-01-21 00:28:06,20.1
2024-01-21 00:28:08,20.1
2024-01-21 00:28:10,20.0
2024-01-21 00:28:12,8.69
2024-01-21 00:28:14,8.47
2024-01-21 00:28:16,8.46
2024-01-21 00:28:18,8.51
2024-01-21 00:28:20,9.05
2024-01-21 00:28:22,9.00
2024-01-21 00:28:24,9.41
2024-01-21 00:28:26,9.40
2024-01-21 00:28:28,9.43
2024-01-21 00:28:30,9.19
2024-01-21 00:28:32,9.15
2024-01-21 00:28:34,9.60
2024-01-21 00:28:36,7.95
2024-01-21 00:28:38,6.54
2024-01-21 00:28:40,6.88
2024-01-21 00:28:42,6.95
2024-01-21 00:28:44,6.93
2024-01-21 00:28:46,6.80
2024-01-21 00:28:48,7.33
2024-01-21 00:28:50,7.54
2024-01-21 00:28:52,7.46
2024-01-21 00:28:54,7.42
2024-01-21 00:28:56,7.67
2024-01-21 00:28:58,8.12
2024-01-21 00:29:00,
2024-01-21 00:29:02,8.01
2024-01-21 00:29:04,8.13
2024-01-21 00:29:06,7.83
2024-01-21 00:29:08,7.93
2024-01-21 00:29:10,7.62
2024-01-21 00:29:12,6.39
2024-01-21 00:29:14,6.12
2024-01-21 00:29:16,6.54
2024-01-21 00:29:18,6.70
2024-01-21 00:29:20,6.62
2024-01-21 00:29:22,7.23
2024-01-21 00:29:24,7.09
2024-01-21 00:29:26,6.77
2024-01-21 00:29:28,7.11
2024-01-21 00:29:30,7.34
2024-01-21 00:29:32,
2024-01-21 00:29:34,7.83
2024-01-21 00:29:36,7.77
2024-01-21 00:29:38,7.84
2024-01-21 00:29:40,8.07
2024-01-21 00:29:42,7.52
2024-01-21 00:29:44,7.66
2024-01-21 00:29:46,6.48
2024-01-21 00:29:48,6.42
2024-01-21 00:29:50,7.64
2024-01-21 00:29:52,7.86
2024-01-21 00:29:54,8.05
2024-01-21 00:29:56,8.04
2024-01-21 00:29:58,8.11
2024-01-21 00:30:00,8.27
2024-01-21 00:30:02,8.53
2024-01-21 00:30:04,8.55
2024-01-21 00:30:06,8.52
2024-01-21 00:30:08,9.02
2024-01-21 00:30:10,9.19
2024-01-21 00:30:12,9.29
2024-01-21 00:30:14,9.36
2024-01-21 00:30:16,9.20
2024-01-21 00:30:18,9.16
2024-01-21 00:30:20,9.09
2024-01-21 00:30:22,7.56
2024-01-21 00:30:24,7.57
2024-01-21 00:30:26,7.82
2024-01-21 00:30:28,7.94
2024-01-21 00:30:30,
